name,business_id,categories,is_closed,review_id,review_rating,review_text,user_id
Le Soleil,R2dAQ9UgOJSnjE--uOkOSQ,Vietnamese,FALSE,PRIXbCz5l_hJzBTZtTg7SQ,1,This place was gross. Gross. GRoss. GROss. GROSs. GROSS. They must have hacked into yelp and given themselves this rating because there's no way 500 people...,eFXBkvCadwKOcb9yothBJA
Le Soleil,R2dAQ9UgOJSnjE--uOkOSQ,Vietnamese,FALSE,84QI4lIMxlcLX0tkqh0u3g,4,"While the food was quite good the restaurant is severely understaffed! During lunch hour, while it was packed, there was one waitress working entire room,...",NpJafzLLJe9--o_NUTdxSw
Le P'tit Laurent,rlJntikl6JesFV-gb3eQYA,French,FALSE,EfDqDEue9FN1qBx5nuB0aw,4,"Bring cash to avoid a card charge. There's a Wells Fargo and BoA atm nearby.

We came here for a date night and to celebrate a new job. We were promptly...",R6NUBh5ECBJ-S84ktov0KQ
Le P'tit Laurent,rlJntikl6JesFV-gb3eQYA,French,FALSE,sQt8nq8F8dPm6iXAozKgeg,3,"I hadn't been here in years so I thought I would give this place a 2nd try. The ambience is cozy and the acoustics are good; it wasn't too loud. 

I had the...",wlO01BdFMwvXqqUZw9gL4g
Le P'tit Laurent,rlJntikl6JesFV-gb3eQYA,French,FALSE,USVP_8K3v72pdClIvWK1Ow,2,"I used to have very found memories of Le P'tit Laurent, for their exceptional service and exquisite food worth the cost. Unfortunately, I'm not sure if...",shTVQJhu-NftZfRTUxYxrg
El Mansour,v3my2CwwOPb96S2AyMwE_A,Moroccan,FALSE,#NAME?,5,"I really really like this place for so many reasons. My girlfriends brought me here for my bday on Saturday night. The service, food as well as a belly...",oVuoOiMRhR4ECKMDR1k3BQ
El Mansour,v3my2CwwOPb96S2AyMwE_A,Moroccan,FALSE,ECSmaBWHhAaXloDK5myOgA,3,Fun evening at El Mansour last night! The restaurant is very festive with beautiful bright colors and authentic details in the architecture and furniture...,L1IRIY-hqXHkQOki_mQm1Q
El Mansour,v3my2CwwOPb96S2AyMwE_A,Moroccan,FALSE,gVZLfwMLUPxuoLnBhzWKKw,3,"First, the service was excellent!  Beautiful and welcoming place with great music.  Mint tea was perfect, with just the right hint of sweetness!

Food was...",U6Zdh9dMke9mFtr_88-UuQ
Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,"French,Venues & Event Spaces",FALSE,-8FOwWh_D7a9AYT2YL_SPQ,5,"Isa is always the go to place for the last 10 years.

Great quality and fair price!

Calamari, mussel, flat iron steak, lamb and pork chops are all my favorites",uqUqonn8ZhN1bwHs8V3LZg
Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,"French,Venues & Event Spaces",FALSE,Dx2H932O2zHhBbGeMcVufg,5,"Lovely restaurant! 

When you walk in, it's super small, limited seating to the left and the bar in front, but smaller scale bar, they lead us to the back...",NT1xZA-90H-oWsz2gztm_g
Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,"French,Venues & Event Spaces",FALSE,zvxNk3Ws7ac84zFDny6oEw,2,"Although staff was friendly, we ordered the sea bass that was raw at the end. When I told the server about it someone came over to tell our group that the...",wB4kuHQRHSAukbdTOWWUhA
Mission Street Oyster Bar & Seafood Restaurant,Wpu06GbaMorLXfbN5s0spg,"Seafood,Fish & Chips",FALSE,kN01YdNET8Ug3aDl4_NX6g,5,Dropped in here for an impromptu Mother's Day lunch at 12pm on Sunday. I love that they kept their usual prices and menu and didn't try to make an extra...,qZQ0wjhS5uVy7q7C8CXBHA
Mission Street Oyster Bar & Seafood Restaurant,Wpu06GbaMorLXfbN5s0spg,"Seafood,Fish & Chips",FALSE,sQUAqNrpp74LGdc7Y5N7PQ,5,Probably my favorite oyster place in San Fran. I do like Hog island a lot but their restaurant at the embarcadero is too hyped/crowded and idk about their...,DhnIbV9MbI90oFUNX8Cmnw
Mission Street Oyster Bar & Seafood Restaurant,Wpu06GbaMorLXfbN5s0spg,"Seafood,Fish & Chips",FALSE,yQn17Ec1E-TFuVO4Z-1h3Q,4,"Came in based on the high reviews And my girl and I were nearby.

Happy hour on oysters Fri-Sun: 
Standard Oysters are $2 and Premium at $3
- Go with the...",xlbKlR_QM2Xdtu8jVdaXmw
Pearl 6101,sfqkkqFmmYGOT0PCbbD9ZQ,"Italian,Seafood,American (New)",FALSE,1sjQlHDGoOc7WkCMrv93gw,5,"Loved everything about my meal here, from sitting at the marble counter to the wonderfully curated wine list, balanced and thoughtful cocktails, and then of...",c4dmv993omt8u0SNcmnw0Q
Pearl 6101,sfqkkqFmmYGOT0PCbbD9ZQ,"Italian,Seafood,American (New)",FALSE,AotlAcFMhKGNsgY7i1YQLQ,3,"This review is for the salmon bagel and the service. 
Bagel was super thin and had waaay too many seeds on it. Like every square millimeter was covered in...",9_IZt6sZYG-fyzIFTj3iQw
Pearl 6101,sfqkkqFmmYGOT0PCbbD9ZQ,"Italian,Seafood,American (New)",FALSE,S2d0wUJXUjuLkh5QJsBN6Q,3,"We came here for weekend brunch 30 minutes before they were closing, and so the food was probably not the best it could be. For the Herb Scramble, the eggs...",NwDNwZcnEVcdrsTXtZiYSA
Stonemill Matcha,LV9GJW3NCHgMRbnWo_5xgw,Cafes,FALSE,ZQm_9cI8BFxmhV6tF-GRig,5,"This place get crazy busy on the weekends. The trick to to go early in the morning when it just opens, so you can get a seat. 

The two items that I enjoyed...",3ghxZpWtDOO8MTlDrVpKhA
Stonemill Matcha,LV9GJW3NCHgMRbnWo_5xgw,Cafes,FALSE,2za9dx61s-dwD_MfjRU_Sg,4,"I went here for the first time last weekend, and I just absolutely love this place (I love all things matcha/black sesame)!

My friend and I arrived around...",nM4UW_2te9BRrEqnDaMzlg
Stonemill Matcha,LV9GJW3NCHgMRbnWo_5xgw,Cafes,FALSE,cXArKv29JvrJEdGkhRRUCA,5,I accidentally passed by this place on Saturday so I checked this place. There was no seating and we were in a hurry so I to-goed matcha cream pie ($7) and...,DmnV9zYTUIBT6gWdnYhOBw
Kibatsu,qvGED1YA1lt_wrbP92RVZA,"Sushi Bars,Japanese",FALSE,4F-eQ31xPm0JcXpLfBiAfQ,5,"Really great omakase worth every dollar ($85).

The service started out with a spicy clam miso. Nice flavor and mild spice to get your appetite going.

Then...",s5D9ewypZcT61HcknBvVZA
Kibatsu,qvGED1YA1lt_wrbP92RVZA,"Sushi Bars,Japanese",FALSE,iZ2EEp9AQG9vfRcnU_eOzw,5,"This restaurant has possibly my favorite sushi in San Francisco as the food is somewhat unique, very fresh and well prepared.
They don't have a massive menu...",n_YLz8tSK5tugCJtF3ooYQ
Kibatsu,qvGED1YA1lt_wrbP92RVZA,"Sushi Bars,Japanese",FALSE,0o2uPL6eQx2LEAJ66ma3EA,4,"Pretty unique but humble omakase experience! Came a couple months ago with my boyfriend for some sort of monthaversary -- any excuse to eat good, right? :-)...",iSCoa08j3RQmlaULwGoi7w
Fermentation Lab,GmHNkpAaypi9jclaLI7sDQ,"Gastropubs,Beer Bar",FALSE,al3MIAZXjcBh4KXnBoQ9Ag,5,"Love this!!! Perfect place for a pre show pint and snack!!!! So close to Orpheum etc

I got the taster and the deviled eggs. The couple next to us offered a...",pPGE7Jg2oGK4-ggUsvqOZQ
Fermentation Lab,GmHNkpAaypi9jclaLI7sDQ,"Gastropubs,Beer Bar",FALSE,ccalfpsFr4_1m6kgiq8YYQ,4,"Yum! Stopped in here for a pre-show drink and snacks before going to see Hamilton. Just steps away from Orpheum, it's hard to pick a spot that's more...",KZt10FtZRjlxUqe94F_nOQ
Fermentation Lab,GmHNkpAaypi9jclaLI7sDQ,"Gastropubs,Beer Bar",FALSE,rRE1vDQyc1yNp40jJ7K5PQ,3,"Really good variety of beer on tap from all over. 

The food was pretty good, though pricey. Was a pretty small place, filled mostly with corporate...",UbD1nvsqqPbvB70_hRf_cQ
Ushi Taro,SO7w-fN6uIBUEzkakrcxoQ,Ramen,FALSE,JL7LO9IAlxNVPAszpS9VJg,5,"Great ramen, generous helpings

The broth was excellent and so was the soup

The steak appetizer was also amazing

Will gladly visit again",3OIheSDSxLVbHxRJgUKJCA
Ushi Taro,SO7w-fN6uIBUEzkakrcxoQ,Ramen,FALSE,P8KCGCa4OS1QKZuuKOrLzA,5,"Bone marrow in ramen? I'm in! It's just as delicious as it looks. I ordered the spicy ramen, which is the spicy version of the traditional paitan, and there...",1al80cHoRjxr6y2XdH7yyA
Ushi Taro,SO7w-fN6uIBUEzkakrcxoQ,Ramen,FALSE,JK007H9CvBejYvGgTkbwBA,4,"The ramen broth at this place is phenomenal. I ordered the Original Shio, and the beef broth was light but savory. They give a really generous portion of...",anwG6yirAknMM3RCxUtI7g
Tuba Express Mediterranean Kebab & Gyro,8wXA5hCMasPDEQYvwB3NYw,"Mediterranean,Turkish,Middle Eastern",FALSE,4yo86k-w1E_MarYn46c7rw,5,"Get the falafel goat cheese ball salad! Seriously get it, it was absolutely out if this world. The hummus is very good, and the bread is awesome. If you're...",jtvvRD4zrbs6uLNWynE39w
Tuba Express Mediterranean Kebab & Gyro,8wXA5hCMasPDEQYvwB3NYw,"Mediterranean,Turkish,Middle Eastern",FALSE,3FoUENkYxlqZQctmT9kzdA,3,"About a 3.3 for me - above average.  As some posts mentioned, sometimes slow service - We went on a Sunday night and I feel they were understaffed....",AwegEtlh0gtl-rw2VYtcdw
Tuba Express Mediterranean Kebab & Gyro,8wXA5hCMasPDEQYvwB3NYw,"Mediterranean,Turkish,Middle Eastern",FALSE,FbyBcqpiB32QvHA29ECpCg,3,"3.5 stars rounding down to 3 because of the outrageously slow service. 

Came here Saturday around 7pm and there were only about 4 other tables. We ordered...",uNuPyXHbbtHnhWhPLamESQ
Don Pistos,voFE8DTKsTFi1Vzm_zzd0Q,Mexican,FALSE,izTvvkp33mYxn8b0W7pKiw,5,"Don Pistos is probably going to be one of my go to places for brunch in the city after an amazing first visit!  At 1pm on a Sunday, there was plenty of...",Al0TvGhaChON3hWX4-retg
Don Pistos,voFE8DTKsTFi1Vzm_zzd0Q,Mexican,FALSE,e89awXRlfQXHwZheVa5Bvg,4,"I have passed by Don Pistos multiple times while getting my daily fix at Hole in the Wall (HITW) Coffee, and finally made it in for dinner this weekend!

We...",Kv90Fmhp_xa2syxeZ56pmg
Don Pistos,voFE8DTKsTFi1Vzm_zzd0Q,Mexican,FALSE,pTb3k54eAEiud-RI-8GDYw,4,"My son had recently found Don Pistos and had already been there twice, so when I was visiting San Francisco he brought me here. It's a casual atmosphere and...",AyNJ3s_-MA9CCTH7oGkODQ
Sun & Moon,Ly8WKUIznDQ8eJ1G2XK7FA,"Thai,Ramen",FALSE,yk5FHDFdYaBxHrvv8Q7oyQ,5,"Thank you for moving to Soma! 

It was an incredible dinner! 
Try everything, the food did not disappoint! They were her prompt and gave great service. 

I...",kMeZ9e_ZSnwdXMgLsNhsog
Sun & Moon,Ly8WKUIznDQ8eJ1G2XK7FA,"Thai,Ramen",FALSE,KyBYTVrhlCzQOeAKznme2w,5,A brand new restaurant that took over Koh Samui. They serve Thai food and Ramen. I tried their Tokyo Tonkotsu Ramen and it was delicious. Will be back to...,_YsyHXXUAgbVBFfemd-4AQ
Chapeau!,L5vSeC_sa3TUQW_lticqyA,"French,Wine Bars",FALSE,T1xdT8biZCnkcT9kPYIuwQ,5,A few weeks before our anniversary I turned to yelp... as usual to find a great place for my husband and I to celebrate our special day at! I searched...,YrjGSU-pyAWAUrS6-kWOdw
Chapeau!,L5vSeC_sa3TUQW_lticqyA,"French,Wine Bars",FALSE,Yp2oD7Nws2nieMpOY2J5Rw,4,"Main dishes were good, appetizers were really good. Went for the early bird menu and we tried a duck dish (the duck was really soft and well-cooked), some...",uQ0vekZM_SfHaEv7kiojWg
Chapeau!,L5vSeC_sa3TUQW_lticqyA,"French,Wine Bars",FALSE,_n_s1tsuLrAIgfB__hItSA,5,"First and foremost, the service was incredible. Outstanding wine selection and a wonderful course option. Everything tasted amazing. 

-B",HpgjLL30POyloXIxkKedHQ
Mau,_-7VgjSfibitQ1-TBvE0Aw,Vietnamese,FALSE,ysdawIs3s-lbCojD5j8frw,4,"Living in the Mission, I typically go to the TL/SoMa for pho, but it is really nice to have a pho option within walking distance!!

Initially I was deterred...",exfo1mPHUX1HIUW0cMuEFA
Mau,_-7VgjSfibitQ1-TBvE0Aw,Vietnamese,FALSE,tokWWAEH8T68-H0blCjGog,2,"I hate writing negative reviews for places but this one has been weighing on my mind for about a week now. 

Mau is what you get when you are watering down...",K-yCs33PJli2T1WfAYOQ4Q
Mau,_-7VgjSfibitQ1-TBvE0Aw,Vietnamese,FALSE,KpwIT1VwOtBxAgI3wCuewg,5,"My friend and I came in at 5:30pm on a Sunday, with the whole restaurant to ourself amidst an excellent selection of music. Our server, Nedim H was...",q7lzz0hPOvwMOqpv4hdMfw
Farallon,4raSXRuvBH1CHawSsuJiBA,Seafood,FALSE,gbyFgrUpN4EIHVkdWgvi0Q,5,"Another fantastic dinner last night at ""Farallon!""
""Porchetta"" and ""Melon Salad"" for starters. Delicious! 
""Pan Seared Lingcod"" and ""Trio of Pork"" for...",jsl6cla3iB0CCd2dbD13BA
Farallon,4raSXRuvBH1CHawSsuJiBA,Seafood,FALSE,SZ0YCiFgzZ0l3X3T3YJDIA,5,"We haven't been to Farallon for a few yrs, only b/c of our busy lives, and happy to say it's still as good as it ever was. As a matter of fact, I think it's...",GEwQvIjmme-finAlbPUOtg
Farallon,4raSXRuvBH1CHawSsuJiBA,Seafood,FALSE,sUodNWL3xpFh5jyQKKhCWg,5,"The most delicious food in San Francisco! 

The chefs who prepared our appetizer and entree truly understand their combinations of uniquely tasty flavors...",6xJHiLtSjjhrcopifG1pJQ
Noodle in a Haystack,ATj-8RmOJln9UnCEuraEzw,"Ramen,Pop-Up Restaurants",FALSE,o5FbSw1gCZGgdw_noJsRdQ,5,"Fantastic ramen pop-up in Daly City.

This is a small pop-up restaurant inside a couple's house (Yoko and Clint) in Daly City.  You'll sit around a shared...",e6QRXwwzhebaLVX0JEztpg
Noodle in a Haystack,ATj-8RmOJln9UnCEuraEzw,"Ramen,Pop-Up Restaurants",FALSE,kuTOi7GINgk0a3ccqRb9mg,5,Long overdue review for the best pop-up Ramen in the SF Bay Area. Clint and Yoko prepare the best intimate pop-up ramen experience that begins with the best...,mQCAQdPeGTGhHRGmBmsdHA
Noodle in a Haystack,ATj-8RmOJln9UnCEuraEzw,"Ramen,Pop-Up Restaurants",FALSE,c8feGNiuJGQA9umzY7EjzQ,5,Noodle in a Haystack is a must try ramen pop up! I found them through my friends ig when they hosted a event at paina for the 80 bowls of ramen! I've been...,SI0B9MRW_x3O9ua-L3gvPA
Pushkin,agUov63fwIufCj8t6pCivg,"Russian,Ukrainian",FALSE,wz1OAPNzPZgT6AGVGyTzmw,5,"TL;DR: Charming Staff, Delicious Dumplings (chicken was my favorite), Delicious Pierojkis. Will be back for more. 

I randomly stumbled across this place...",twBoJIUZBlHkFl9AZSl-Sg
Pushkin,agUov63fwIufCj8t6pCivg,"Russian,Ukrainian",FALSE,of2INP6qVaZT_-0Xj-2Ulg,4,"Located in the International Food Court, I had this on my list of places to try, but when my Russian coworker raves about it and said that it was the...",y1siHCLXIuQSGWkpFdihkQ
Pushkin,agUov63fwIufCj8t6pCivg,"Russian,Ukrainian",FALSE,BchjVXHfhD6hoXbjP9Bzdw,4,"""Yesterday I bought my first pair of American shoes. They were made in Italy."" - Vladimir Ivanoff

I always had this ""thing"" for Russia. When I was a young...",DZaKmGqgDITCAX4HVFXUuw
Cocotte,xO2V0wkXP3Na-mWhLo1ZxQ,French,FALSE,Adq4SfJQ58TQmEPLrvCJ4Q,5,"Spot on food and amazing addition to the neighborhood! You turned me on to French food  

Confession time: I was never a fan of French food ‍ My parents are...",LavTbGGPClLrnhcsWn_U-A
Cocotte,xO2V0wkXP3Na-mWhLo1ZxQ,French,FALSE,JZYhZjviUKeGVkarPKrI5w,2,"Disappointing quality and service, given the price range.

Food: Our party had the beef wellington, their ""Cocotte"" chicken, and the coq au vin. We also...",vjn7LQjT_lDrbnICrJK5XQ
Cocotte,xO2V0wkXP3Na-mWhLo1ZxQ,French,FALSE,p7xN8dJeLjI5iBlKlpfpqQ,3,"The ambiance is great; it's really small inside, but really resembles those French bistros I enjoyed when I visited Paris last year. The service is good,...",i2KocsDcufoW5PNi_1LJnQ
Rintaro,d40PbnRah7AWH_dclw1h_Q,Izakaya,FALSE,Dp2fr5yaiBF128COgPDAJQ,5,"Another epic meal at izakaya rintaro - this is the restaurant that my husband and I go the most often in San Francisco. 

We sat in the courtyard during one...",97YdD8tkMkUSvGUw6_u4GQ
Rintaro,d40PbnRah7AWH_dclw1h_Q,Izakaya,FALSE,CrtNKX5qW7DEmHmLGYT2rA,4,"Enjoyable and interesting dishes. 

Everything I tried at Rintaro was good. The sashimi appetizer had extremely fresh fish, but the highlight was the yuzu...",NJOspTE_Ms-b8ACPKY73Ww
Rintaro,d40PbnRah7AWH_dclw1h_Q,Izakaya,FALSE,I356-Vb6hSueFGa6ERdHyw,4,"This place is super cool architecturally inside. We loved the exposed beam structure and seating booths, but we opted for bar seating to check out the...",sN1lNwR5J_P0k83f-5IOsg
Yuanbao Jiaozi,K24TuqugeeJVkaFkS166BA,Chinese,FALSE,_ZT1MpJveTwRWRv5WBp0jg,5,"To be quite honest, it wouldn't be unreasonable to overlook Yuanbao Jiaozi.  The place doesn't look like much from the outside and the inside doesn't appear...",JKIkdVqAJLEXTq92gF98bA
Yuanbao Jiaozi,K24TuqugeeJVkaFkS166BA,Chinese,FALSE,lLv6y6dmXdsYMIpPZVhQsw,3,"I wanted to love this place but I was not blown away. I'd probably give this place a 3.5 but since I wouldn't recommend this place to my friends, I rounded...",Vx0a_3HQV8EE3EJwGplKow
Yuanbao Jiaozi,K24TuqugeeJVkaFkS166BA,Chinese,FALSE,YruEbAVBUo8j3sg2hOYq4g,4,"Pork and three delicacies - 8/10. Great ratio of pork, green things (chives?), and skin. Even better with chili oil + vinegar + soy sauce.

Napa cabbage and...",DbJA_Cfjlol6RmqCLrPx7w
Bursa,OeTD5HlXMjrmztfu02niQQ,"Middle Eastern,Turkish,Mediterranean",FALSE,SN2AAT7Ot-pPvqCn1yXQEQ,5,"A few years ago I worked at the Chase right next door, and this was my go to takeout lunch spot. Even today I frequently call in for the lunch Chicken Wrap...",4tJmaaIAG-rZrPF-2CpNEg
Bursa,OeTD5HlXMjrmztfu02niQQ,"Middle Eastern,Turkish,Mediterranean",FALSE,M7EycSn8QqjsP1rztyOJiw,4,"Hubby says the food has gotten better than our last trip and I agree. The rack of lamb has always been good so Jr Yelper got that  it came with 4 ribs,...",swmrfBnaqU0nyJ3pFBfNgQ
Bursa,OeTD5HlXMjrmztfu02niQQ,"Middle Eastern,Turkish,Mediterranean",FALSE,x18o7D9tacA2SNnUy_GmqQ,5,"I've had Bursa multiple times, usually for take out. 

For the first time I sat down for dinner. They give complimentary bread and oh my goodness. it is...",vPXEMwrW38jDK8M_bBGlaQ
Uma Casa,J-mZZ_Yrng_XhPtx5x403Q,"Portuguese,Cocktail Bars",FALSE,60xFlIar9RE8a7hlSzvEWg,5,"On the recommendation of other Yelpers, I chose Uma Casa to take an old friend for dinner. It was a Friday night and surprisingly quiet. There is a bar area...",d_jFqEuSL5PIH7QPsJrdyA
Uma Casa,J-mZZ_Yrng_XhPtx5x403Q,"Portuguese,Cocktail Bars",FALSE,-2yPlgdjtRibaJHtHj1mkw,5,For my first time here I'm very impressed. First off by the modernized yet home like feeling as you walk in. The decor and cleanliness really speaks a lot....,ceND1Wj0J7yrfAwczbJpSA
Uma Casa,J-mZZ_Yrng_XhPtx5x403Q,"Portuguese,Cocktail Bars",FALSE,kgDEYWXMcTZOLeTxPYXy-A,5,"Had a very nice dinner on a Sunday Evening. Made reservations, seating promptly and the service was great. They recommend you share everything and for 2...",xQSGAerKYmOoWjjYNGigUQ
Hollywood Cafe,vVN_oVe6jvr4PCmXg_m9CA,"Breakfast & Brunch,Cafes",FALSE,NC1KjKd1Rz4DiiCeww653Q,5,"We had a delicious breakfast!! Eggs Benedict, natural orange juice, fresh fruit bowl, coffee, everything was awesome.
The waiting is long, we arrived at...",rXhwl09R9f6aiZtqxEImKA
Hollywood Cafe,vVN_oVe6jvr4PCmXg_m9CA,"Breakfast & Brunch,Cafes",FALSE,DHcixirkc9BWWj06Dhf-Wg,5,"Lured by 4.5/5 star reviews loaded with words like ""amazing"" and ""sublime"", Ron and I headed west at 6 a.m. to arrive at the Hollywood Cafe at its 7 a.m....",c1wjAlAM1U9YhaPzd4ZrSA
Hollywood Cafe,vVN_oVe6jvr4PCmXg_m9CA,"Breakfast & Brunch,Cafes",FALSE,7AUD3vnkPIKb48TM_zmOWA,4,"My family wanted to eat at this spot, but I was not sure if I could due to having Celiac disease. I asked before we got in line and they said that I could...",fiE9rUWvxOZjvnAUl3SAeg
Media Noche,dw9ZhP-JVFjc4rOadLO1Gg,"Cuban,Sandwiches",FALSE,YnTwdr6EVJpy1n_1GqDtBw,5,"I'm not an expert on Cuban/Caribbean food, but I loved Media Noche! We went on a Thursday around 7:30 PM and the restaurant was busy but not overcrowded....",5lFh-VIN1niLO08cA7RIVQ
Media Noche,dw9ZhP-JVFjc4rOadLO1Gg,"Cuban,Sandwiches",FALSE,qAttityIouxSsVR84mKBeA,5,"Whoever writes reviews and gives poor stars according to the service, let me tell you this is pathetic and makes me laugh like hell.
If you ever want to try...",TfNCfed5Lgl-TSjSJqNGXQ
Media Noche,dw9ZhP-JVFjc4rOadLO1Gg,"Cuban,Sandwiches",FALSE,mWDE6I8IFPOAHQDTbxp1rw,3,Updating review for a few reasons. As I mentioned in my earlier review the food is alright/good (3 stars). The service is still bad (haven't been back since...,az5WoLVUnt_-vVd46tLJTA
Goemon,9t3DWuROXOrvioDxG9R59A,"Japanese,Sushi Bars",FALSE,dwNWkgKN1RpuAZekDP5vlQ,5,"I took my grandma, aunt, and dad here shortly after it opened and we were all surprised at how good it was! We were expecting an average Japanese place, but...",Gn27QQ7EqhHdTRdyUZlDpQ
Goemon,9t3DWuROXOrvioDxG9R59A,"Japanese,Sushi Bars",FALSE,pz2NQivI9oY5icquLhwdWQ,4,"Ok Ok OK!!
Goemon your sushi is amazing!!

We had to give Goemon a try again. This time we stuck with the sushi.
The Goemon roll is the best roll on the...",NrcXTRv6kiHxY-ZgWs4kdw
